game_id,market,actor,actor_id,price,round,type,date,time,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,56,31,sell,13/03/2025,0.73849537,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.745474537,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.742164352,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.738773148,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.746493056,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.74275463,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.738310185,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,0.745069444,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,64,31,buy,13/03/2025,0.747418981,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.746747685,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.742511574,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,53,31,buy,13/03/2025,0.747893519,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,17:42:23,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,53,31,buy,13/03/2025,0.746469907,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.741689815,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,53,31,buy,13/03/2025,0.743472222,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,53,31,buy,13/03/2025,0.743321759,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,53,31,buy,13/03/2025,0.740185185,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,53,31,buy,13/03/2025,0.747685185,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.748645833,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,31,sell,13/03/2025,0.746550926,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.7446875,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,31,sell,13/03/2025,0.74150463,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.741041667,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,31,sell,13/03/2025,0.747615741,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.748611111,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.743668981,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,31,sell,13/03/2025,0.741342593,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.739016204,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.745925926,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,31,sell,13/03/2025,0.742615741,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,17:42:26,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.741886574,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,0.744212963,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,31,buy,13/03/2025,0.748622685,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.739375,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,0.738622685,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.747303241,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,0.743206019,,,
9IRpFsLVpeuM,spades,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,1,31,sell,13/03/2025,0.740208333,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,1,31,sell,13/03/2025,0.740451389,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,1,31,sell,13/03/2025,0.740231481,,,
9IRpFsLVpeuM,spades,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,1,31,sell,13/03/2025,0.748368056,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,1,31,sell,13/03/2025,0.742152778,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,29,31,sell,13/03/2025,0.748518519,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,31,sell,13/03/2025,0.74837963,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,75,30,sell,13/03/2025,0.743217593,,,
9IRpFsLVpeuM,hearts,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,39,30,buy,13/03/2025,0.747650463,,,
9IRpFsLVpeuM,hearts,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,39,30,buy,13/03/2025,0.740775463,,,
9IRpFsLVpeuM,hearts,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,39,30,buy,13/03/2025,0.747337963,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,29,30,sell,13/03/2025,0.739756944,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,30,sell,13/03/2025,0.742673611,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,29,30,sell,13/03/2025,0.740717593,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,30,buy,13/03/2025,0.746875,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,29,30,sell,13/03/2025,0.745972222,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,30,buy,13/03/2025,0.738842593,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,34,30,sell,13/03/2025,0.737847222,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,34,30,sell,13/03/2025,0.746805556,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,39,30,buy,13/03/2025,0.74400463,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,30,sell,13/03/2025,17:41:53,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,34,30,sell,13/03/2025,0.747881944,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,34,30,sell,13/03/2025,0.741354167,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,34,30,sell,13/03/2025,0.745208333,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,34,30,sell,13/03/2025,0.738715278,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,29,30,sell,13/03/2025,0.737731481,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,30,buy,13/03/2025,0.742326389,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,30,buy,13/03/2025,0.743726852,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,60,30,buy,13/03/2025,0.739259259,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,30,buy,13/03/2025,0.745208333,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,60,30,buy,13/03/2025,0.74099537,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,28,30,sell,13/03/2025,0.747951389,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,60,30,buy,13/03/2025,0.747858796,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,30,buy,13/03/2025,0.747094907,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,60,30,buy,13/03/2025,0.740659722,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,30,buy,13/03/2025,17:41:09,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,28,30,sell,13/03/2025,0.740439815,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,31,30,sell,13/03/2025,0.746527778,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,31,30,sell,13/03/2025,0.747743056,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,36,30,sell,13/03/2025,0.748252315,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,30,sell,13/03/2025,0.740462963,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,36,30,sell,13/03/2025,0.748275463,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,36,30,sell,13/03/2025,0.741574074,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,30,sell,13/03/2025,0.746469907,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,36,30,sell,13/03/2025,0.738506944,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,30,sell,13/03/2025,0.740752315,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,36,30,sell,13/03/2025,0.740474537,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,36,30,sell,13/03/2025,0.740104167,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,36,30,sell,13/03/2025,0.747916667,,,
9IRpFsLVpeuM,hearts,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,43,30,sell,13/03/2025,0.747743056,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,43,30,sell,13/03/2025,0.74724537,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,43,30,sell,13/03/2025,0.743078704,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,43,30,sell,13/03/2025,0.742395833,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,43,30,sell,13/03/2025,0.741388889,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,43,30,sell,13/03/2025,0.738981481,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,43,30,sell,13/03/2025,17:40:45,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,43,30,sell,13/03/2025,0.746122685,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,29,sell,13/03/2025,0.745324074,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,29,sell,13/03/2025,0.739143519,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.736851852,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,43,29,sell,13/03/2025,0.741215278,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.741782407,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,sell,13/03/2025,0.74443287,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.747280093,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,sell,13/03/2025,17:40:18,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.739456019,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,sell,13/03/2025,0.740833333,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.742685185,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,sell,13/03/2025,0.747604167,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,50,29,buy,13/03/2025,0.740324074,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,50,29,buy,13/03/2025,0.737638889,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,50,29,buy,13/03/2025,0.741157407,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.737824074,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,29,sell,13/03/2025,17:40:10,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,20,29,sell,13/03/2025,0.746261574,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,29,sell,13/03/2025,0.740335648,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,29,sell,13/03/2025,0.746701389,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.745972222,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,0.739224537,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.737152778,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,0.743043981,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.743402778,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,17:40:42,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.742337963,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,17:40:52,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,23,29,buy,13/03/2025,0.739884259,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.739201389,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,0.744409722,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,64,29,buy,13/03/2025,0.740775463,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.746168981,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,23,29,buy,13/03/2025,0.744791667,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,29,sell,13/03/2025,0.738449074,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.738078704,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,64,29,buy,13/03/2025,0.746898148,,,
9IRpFsLVpeuM,spades,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,23,29,buy,13/03/2025,0.738726852,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,64,29,buy,13/03/2025,0.744282407,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.741793981,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.737696759,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.74431713,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,29,buy,13/03/2025,0.738148148,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,40,29,sell,13/03/2025,0.738275463,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,40,29,sell,13/03/2025,0.746296296,,,
9IRpFsLVpeuM,clubs,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,40,29,sell,13/03/2025,0.746354167,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,40,29,sell,13/03/2025,0.744930556,,,
9IRpFsLVpeuM,clubs,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,60,29,sell,13/03/2025,0.741354167,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,29,sell,13/03/2025,17:39:26,,,
9IRpFsLVpeuM,clubs,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,60,29,sell,13/03/2025,0.736631944,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,29,sell,13/03/2025,0.740891204,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,60,29,sell,13/03/2025,0.740706019,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,60,29,sell,13/03/2025,0.745497685,,,
9IRpFsLVpeuM,clubs,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,60,29,sell,13/03/2025,0.74087963,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,60,29,sell,13/03/2025,17:39:08,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,60,29,sell,13/03/2025,0.746979167,,,
9IRpFsLVpeuM,spades,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,23,28,buy,13/03/2025,0.745960648,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.736319444,,,
9IRpFsLVpeuM,spades,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,23,28,buy,13/03/2025,0.739872685,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.73869213,,,
9IRpFsLVpeuM,spades,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,23,28,buy,13/03/2025,0.740405093,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.7390625,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,54,28,sell,13/03/2025,0.741875,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,28,sell,13/03/2025,0.740717593,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.742222222,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,54,28,sell,13/03/2025,0.737604167,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,54,28,sell,13/03/2025,0.74162037,,,
9IRpFsLVpeuM,hearts,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,54,28,sell,13/03/2025,0.736273148,,,
9IRpFsLVpeuM,hearts,Huz,2243457b-1fb8-4e1e-8d77-e0172e6adc8f,54,28,sell,13/03/2025,0.741909722,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.742800926,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.737685185,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,54,28,sell,13/03/2025,0.7446875,,,
9IRpFsLVpeuM,spades,Sabrina,318bbab8-6f7f-4c3d-b5bd-a17283d51e95,23,28,buy,13/03/2025,0.738819444,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,80,28,sell,13/03/2025,0.738263889,,,
9IRpFsLVpeuM,clubs,Vanessa,6346b5a3-f5c1-4e22-a713-008c645d62c3,80,28,sell,13/03/2025,0.740243056,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,90,28,buy,13/03/2025,0.740578704,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.739247685,,,
9IRpFsLVpeuM,hearts,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,45,28,buy,13/03/2025,0.739155093,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.736273148,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.742893519,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.737696759,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,75,28,buy,13/03/2025,0.736712963,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.744467593,,,
9IRpFsLVpeuM,spades,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,13,28,sell,13/03/2025,0.740972222,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,75,28,buy,13/03/2025,0.735694444,,,
9IRpFsLVpeuM,clubs,Naboth,7d71d6f2-b4a7-4608-8676-cc5b3875c914,75,28,buy,13/03/2025,0.742731481,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,28,buy,13/03/2025,0.741990741,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,28,buy,13/03/2025,0.738553241,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,28,buy,13/03/2025,17:38:24,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,28,buy,13/03/2025,0.742418981,,,
9IRpFsLVpeuM,clubs,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,75,28,buy,13/03/2025,0.738159722,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,44,28,sell,13/03/2025,0.742002315,,,
9IRpFsLVpeuM,hearts,Bozhidar,cf855af5-8545-41c6-896a-7df4fcf0bbb5,50,28,sell,13/03/2025,0.736886574,,,
